"~start_node_id","~start_node_labels","~start_node_property_name","~start_node_property_id","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_kind","~end_node_property_name","~end_node_property_gloss"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182393","elementSpec","encodingDesc","encodingDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183516","gloss",,"description de l'encodage","description de l'encodage"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182393","elementSpec","encodingDesc","encodingDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183517","gloss",,"부호화 기술","부호화 기술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182393","elementSpec","encodingDesc","encodingDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183518","gloss",,"編碼描述","編碼描述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182393","elementSpec","encodingDesc","encodingDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183519","gloss",,"Beschreibung der Kodierung","Beschreibung der Kodierung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182393","elementSpec","encodingDesc","encodingDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183520","gloss",,"Descripción de la codificación","Descripción de la codificación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182393","elementSpec","encodingDesc","encodingDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183521","gloss",,"descrizione della codifica","descrizione della codifica"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182394","elementSpec","schemaRef","schemaRef","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183522","gloss",,"schema reference","schema reference"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182395","elementSpec","projectDesc","projectDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183523","gloss",,"project description","project description"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182395","elementSpec","projectDesc","projectDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183524","gloss",,"description du projet","description du projet"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182395","elementSpec","projectDesc","projectDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183525","gloss",,"프로젝트 기술","프로젝트 기술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182395","elementSpec","projectDesc","projectDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183526","gloss",,"計畫描述","計畫描述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182395","elementSpec","projectDesc","projectDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183527","gloss",,"Beschreibung des Projekts","Beschreibung des Projekts"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182395","elementSpec","projectDesc","projectDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183528","gloss",,"descripción del proyecto","descripción del proyecto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182395","elementSpec","projectDesc","projectDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183529","gloss",,"descrizione del progetto","descrizione del progetto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182396","elementSpec","samplingDecl","samplingDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183530","gloss",,"sampling declaration","sampling declaration"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182396","elementSpec","samplingDecl","samplingDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183531","gloss",,"déclaration d'échantillonnage","déclaration d'échantillonnage"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182396","elementSpec","samplingDecl","samplingDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183532","gloss",,"표본 추출 선언","표본 추출 선언"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182396","elementSpec","samplingDecl","samplingDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183533","gloss",,"取樣宣告","取樣宣告"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182396","elementSpec","samplingDecl","samplingDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183534","gloss",,"Angabe der Auswahlverfahren","Angabe der Auswahlverfahren"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182396","elementSpec","samplingDecl","samplingDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183535","gloss",,"declaración de muestra","declaración de muestra"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182396","elementSpec","samplingDecl","samplingDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183536","gloss",,"dichiarazione di campionatura","dichiarazione di campionatura"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182397","elementSpec","editorialDecl","editorialDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183449","gloss",,"declaración de la edición","declaración de la edición"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182397","elementSpec","editorialDecl","editorialDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183537","gloss",,"editorial practice declaration","editorial practice declaration"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182397","elementSpec","editorialDecl","editorialDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183538","gloss",,"déclaration des pratiques éditoriales","déclaration des pratiques éditoriales"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182397","elementSpec","editorialDecl","editorialDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183539","gloss",,"편집 실행 선언","편집 실행 선언"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182397","elementSpec","editorialDecl","editorialDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183540","gloss",,"編輯實行宣告","編輯實行宣告"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182397","elementSpec","editorialDecl","editorialDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183541","gloss",,"Angabe der Editionsprinzipien","Angabe der Editionsprinzipien"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182397","elementSpec","editorialDecl","editorialDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183542","gloss",,"dichiarazione sulle pratiche editoriali","dichiarazione sulle pratiche editoriali"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182398","elementSpec","correction","correction","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183543","gloss",,"correction principles","correction principles"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182398","elementSpec","correction","correction","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183544","gloss",,"règles de correction","règles de correction"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182398","elementSpec","correction","correction","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183545","gloss",,"수정 원리","수정 원리"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182398","elementSpec","correction","correction","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183546","gloss",,"更正原則","更正原則"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182398","elementSpec","correction","correction","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183547","gloss",,"Korrekturverfahren","Korrekturverfahren"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182398","elementSpec","correction","correction","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183548","gloss",,"principios de corrección","principios de corrección"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182398","elementSpec","correction","correction","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183549","gloss",,"principi di correzione","principi di correzione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182398","elementSpec","correction","correction","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183550","gloss",,"修正の原則","修正の原則"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182399","elementSpec","normalization","normalization","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183551","gloss",,"normalization","normalization"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182399","elementSpec","normalization","normalization","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183552","gloss",,"normalisation","normalisation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182400","elementSpec","quotation","quotation","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183553","gloss",,"quotation","quotation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182400","elementSpec","quotation","quotation","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183554","gloss",,"citation","citation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182401","elementSpec","hyphenation","hyphenation","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183555","gloss",,"hyphenation","hyphenation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182401","elementSpec","hyphenation","hyphenation","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183556","gloss",,"césurage","césurage"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182402","elementSpec","segmentation","segmentation","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183557","gloss",,"segmentation","segmentation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182403","elementSpec","stdVals","stdVals","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183558","gloss",,"standard values","standard values"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182403","elementSpec","stdVals","stdVals","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183559","gloss",,"valeurs normalisées","valeurs normalisées"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182403","elementSpec","stdVals","stdVals","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183560","gloss",,"표준 값","표준 값"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182403","elementSpec","stdVals","stdVals","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183561","gloss",,"標準值","標準值"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182403","elementSpec","stdVals","stdVals","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183562","gloss",,"Standardwerte","Standardwerte"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182403","elementSpec","stdVals","stdVals","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183563","gloss",,"valores estándard","valores estándard"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182403","elementSpec","stdVals","stdVals","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183564","gloss",,"valori standard","valori standard"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182404","elementSpec","interpretation","interpretation","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183565","gloss",,"interpretation","interpretation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182404","elementSpec","interpretation","interpretation","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183566","gloss",,"Interprétation","Interprétation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182406","elementSpec","tagsDecl","tagsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183567","gloss",,"tagging declaration","tagging declaration"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182406","elementSpec","tagsDecl","tagsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183568","gloss",,"déclaration de balisage","déclaration de balisage"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182406","elementSpec","tagsDecl","tagsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183569","gloss",,"태깅 선언","태깅 선언"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182406","elementSpec","tagsDecl","tagsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183570","gloss",,"標誌宣告","標誌宣告"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182406","elementSpec","tagsDecl","tagsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183571","gloss",,"Beschreibung des Tag-Gebrauchs","Beschreibung des Tag-Gebrauchs"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182406","elementSpec","tagsDecl","tagsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183572","gloss",,"declaración del etiquetado","declaración del etiquetado"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182406","elementSpec","tagsDecl","tagsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183573","gloss",,"dighiarazione sulla marcatura","dighiarazione sulla marcatura"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182407","elementSpec","tagUsage","tagUsage","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183574","gloss",,"element usage","element usage"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182407","elementSpec","tagUsage","tagUsage","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183575","gloss",,"usage des balises","usage des balises"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182407","elementSpec","tagUsage","tagUsage","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183576","gloss",,"Verwendung eines Elements","Verwendung eines Elements"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182408","elementSpec","namespace","namespace","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183577","gloss",,"namespace","namespace"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182408","elementSpec","namespace","namespace","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183578","gloss",,"espace de noms","espace de noms"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182409","elementSpec","rendition","rendition","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183579","gloss",,"rendition","rendition"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182409","elementSpec","rendition","rendition","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183580","gloss",,"rendu","rendu"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182410","elementSpec","styleDefDecl","styleDefDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183581","gloss",,"style definition language declaration","style definition language declaration"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182411","elementSpec","refsDecl","refsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183582","gloss",,"references declaration","references declaration"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182411","elementSpec","refsDecl","refsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183583","gloss",,"Déclaration du système de références","Déclaration du système de références"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182411","elementSpec","refsDecl","refsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183584","gloss",,"참조 선언","참조 선언"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182411","elementSpec","refsDecl","refsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183585","gloss",,"參照宣告","參照宣告"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182411","elementSpec","refsDecl","refsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183586","gloss",,"Angabe der Referenzstruktur","Angabe der Referenzstruktur"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182411","elementSpec","refsDecl","refsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183587","gloss",,"declaración de referencias","declaración de referencias"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182411","elementSpec","refsDecl","refsDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183588","gloss",,"dichiarazione sui riferimenti","dichiarazione sui riferimenti"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182412","elementSpec","citeStructure","citeStructure","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183589","gloss",,"citation structure","citation structure"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182413","elementSpec","citeData","citeData","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183590","gloss",,"citation data","citation data"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182414","elementSpec","cRefPattern","cRefPattern","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183591","gloss",,"canonical reference pattern","canonical reference pattern"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182414","elementSpec","cRefPattern","cRefPattern","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183592","gloss",,"Modèle de référence canonique","Modèle de référence canonique"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182414","elementSpec","cRefPattern","cRefPattern","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183593","gloss",,"표준 참조 유형","표준 참조 유형"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182414","elementSpec","cRefPattern","cRefPattern","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183594","gloss",,"定義如何將標準參照轉換成統一資源識別符 (URI) 。","定義如何將標準參照轉換成統一資源識別符 (URI) 。"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182414","elementSpec","cRefPattern","cRefPattern","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183595","gloss",,"kanonisches Referenzmodell","kanonisches Referenzmodell"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182414","elementSpec","cRefPattern","cRefPattern","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183596","gloss",,"define cómo convertir una referncia canónica en un URI","define cómo convertir una referncia canónica en un URI"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182414","elementSpec","cRefPattern","cRefPattern","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183597","gloss",,"definisce in che modo convertire un riferimento canonico in un URI","definisce in che modo convertire un riferimento canonico in un URI"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182414","elementSpec","cRefPattern","cRefPattern","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183598","gloss",,"標準的参照パタン","標準的参照パタン"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182415","elementSpec","prefixDef","prefixDef","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183599","gloss",,"prefix definition","prefix definition"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182416","elementSpec","listPrefixDef","listPrefixDef","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183600","gloss",,"list of prefix definitions","list of prefix definitions"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182417","elementSpec","refState","refState","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183601","gloss",,"reference state","reference state"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182417","elementSpec","refState","refState","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183602","gloss",,"참조 상태","참조 상태"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182417","elementSpec","refState","refState","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183603","gloss",,"estado de la referencia","estado de la referencia"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182417","elementSpec","refState","refState","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183604","gloss",,"état de la référence","état de la référence"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182417","elementSpec","refState","refState","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183605","gloss",,"stato del riferimento","stato del riferimento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182417","elementSpec","refState","refState","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183606","gloss",,"分界狀態","分界狀態"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182418","elementSpec","classDecl","classDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183607","gloss",,"classification declarations","classification declarations"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182418","elementSpec","classDecl","classDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183608","gloss",,"déclaration de classification","déclaration de classification"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182418","elementSpec","classDecl","classDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183609","gloss",,"분류 선언","분류 선언"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182418","elementSpec","classDecl","classDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183610","gloss",,"分類宣告","分類宣告"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182418","elementSpec","classDecl","classDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183611","gloss",,"分類法宣言","分類法宣言"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182418","elementSpec","classDecl","classDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183612","gloss",,"Angabe zur Klassifikation","Angabe zur Klassifikation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182418","elementSpec","classDecl","classDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183613","gloss",,"declaraciones de clasificación","declaraciones de clasificación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182418","elementSpec","classDecl","classDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183614","gloss",,"dichiarazioni sulla ckassificazione","dichiarazioni sulla ckassificazione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182419","elementSpec","taxonomy","taxonomy","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183615","gloss",,"taxonomy","taxonomy"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182419","elementSpec","taxonomy","taxonomy","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183616","gloss",,"taxinomie","taxinomie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182419","elementSpec","taxonomy","taxonomy","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183617","gloss",,"Taxonomie","Taxonomie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182420","elementSpec","category","category","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183618","gloss",,"category","category"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182420","elementSpec","category","category","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183619","gloss",,"catégorie","catégorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182420","elementSpec","category","category","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183620","gloss",,"Kategorie","Kategorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182420","elementSpec","category","category","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183621","gloss",,"分類","分類"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182421","elementSpec","catDesc","catDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183622","gloss",,"category description","category description"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182421","elementSpec","catDesc","catDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183623","gloss",,"Description de la catégorie","Description de la catégorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182421","elementSpec","catDesc","catDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183624","gloss",,"범주 기술","범주 기술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182421","elementSpec","catDesc","catDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183625","gloss",,"類目描述","類目描述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182421","elementSpec","catDesc","catDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183626","gloss",,"Beschreibung der Kategorie","Beschreibung der Kategorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182421","elementSpec","catDesc","catDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183627","gloss",,"descripción de una categoría","descripción de una categoría"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182421","elementSpec","catDesc","catDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183628","gloss",,"descrizione della categoria","descrizione della categoria"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182421","elementSpec","catDesc","catDesc","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183629","gloss",,"分類の記述","分類の記述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182422","elementSpec","geoDecl","geoDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183630","gloss",,"geographic coordinates declaration","geographic coordinates declaration"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182422","elementSpec","geoDecl","geoDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183631","gloss",,"지리적 좌표 선언","지리적 좌표 선언"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182422","elementSpec","geoDecl","geoDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183632","gloss",,"declaración de las coordenadas geográficas","declaración de las coordenadas geográficas"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182422","elementSpec","geoDecl","geoDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183633","gloss",,"déclaration de coordonnées géographiques.","déclaration de coordonnées géographiques."
"4:13c24cab-0708-4375-8014-8513a8fd1335:182422","elementSpec","geoDecl","geoDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183634","gloss",,"dichiarazione di coordinate geografiche","dichiarazione di coordinate geografiche"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182423","elementSpec","unitDecl","unitDecl","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183635","gloss",,"unit declarations","unit declarations"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182424","elementSpec","unitDef","unitDef","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183636","gloss",,"unit definition","unit definition"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182426","elementSpec","appInfo","appInfo","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183637","gloss",,"application information","application information"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182426","elementSpec","appInfo","appInfo","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183638","gloss",,"애플리케이션 정보","애플리케이션 정보"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182426","elementSpec","appInfo","appInfo","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183639","gloss",,"información de la aplicación","información de la aplicación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182426","elementSpec","appInfo","appInfo","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183640","gloss",,"informations d'application","informations d'application"
"4:13c24cab-0708-4375-8014-8513a8fd1335:182426","elementSpec","appInfo","appInfo","HAS_GLOSS","4:13c24cab-0708-4375-8014-8513a8fd1335:183641","gloss",,"informazioni su applicazione","informazioni su applicazione"
