"~id","~labels","name","chapterName","type","id","kind","gloss"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183607","gloss","classification declarations",,,,,"classification declarations"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183608","gloss","déclaration de classification",,,,,"déclaration de classification"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183609","gloss","분류 선언",,,,,"분류 선언"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183610","gloss","分類宣告",,,,,"分類宣告"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183611","gloss","分類法宣言",,,,,"分類法宣言"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183612","gloss","Angabe zur Klassifikation",,,,,"Angabe zur Klassifikation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183613","gloss","declaraciones de clasificación",,,,,"declaraciones de clasificación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183614","gloss","dichiarazioni sulla ckassificazione",,,,,"dichiarazioni sulla ckassificazione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183615","gloss","taxonomy",,,,,"taxonomy"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183616","gloss","taxinomie",,,,,"taxinomie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183617","gloss","Taxonomie",,,,,"Taxonomie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183618","gloss","category",,,,,"category"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183619","gloss","catégorie",,,,,"catégorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183620","gloss","Kategorie",,,,,"Kategorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183621","gloss","分類",,,,,"分類"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183622","gloss","category description",,,,,"category description"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183623","gloss","Description de la catégorie",,,,,"Description de la catégorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183624","gloss","범주 기술",,,,,"범주 기술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183625","gloss","類目描述",,,,,"類目描述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183626","gloss","Beschreibung der Kategorie",,,,,"Beschreibung der Kategorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183627","gloss","descripción de una categoría",,,,,"descripción de una categoría"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183628","gloss","descrizione della categoria",,,,,"descrizione della categoria"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183629","gloss","分類の記述",,,,,"分類の記述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183630","gloss","geographic coordinates declaration",,,,,"geographic coordinates declaration"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183631","gloss","지리적 좌표 선언",,,,,"지리적 좌표 선언"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183632","gloss","declaración de las coordenadas geográficas",,,,,"declaración de las coordenadas geográficas"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183633","gloss","déclaration de coordonnées géographiques.",,,,,"déclaration de coordonnées géographiques."
"4:13c24cab-0708-4375-8014-8513a8fd1335:183634","gloss","dichiarazione di coordinate geografiche",,,,,"dichiarazione di coordinate geografiche"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183635","gloss","unit declarations",,,,,"unit declarations"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183636","gloss","unit definition",,,,,"unit definition"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183637","gloss","application information",,,,,"application information"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183638","gloss","애플리케이션 정보",,,,,"애플리케이션 정보"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183639","gloss","información de la aplicación",,,,,"información de la aplicación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183640","gloss","informations d'application",,,,,"informations d'application"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183641","gloss","informazioni su applicazione",,,,,"informazioni su applicazione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183642","gloss","アプリケーション情報",,,,,"アプリケーション情報"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183643","gloss","text-profile description",,,,,"text-profile description"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183644","gloss","description du profil",,,,,"description du profil"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183645","gloss","텍스트-개요 기술",,,,,"텍스트-개요 기술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183646","gloss","文件背景描述",,,,,"文件背景描述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183647","gloss","Beschreibung des Textprofils",,,,,"Beschreibung des Textprofils"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183648","gloss","descripción del perfil del texto.",,,,,"descripción del perfil del texto."
"4:13c24cab-0708-4375-8014-8513a8fd1335:183649","gloss","descrizione del profilo del testo",,,,,"descrizione del profilo del testo"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183650","gloss","note on hand",,,,,"note on hand"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183651","gloss","기법에 관한 설명",,,,,"기법에 관한 설명"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183652","gloss","書寫特徵",,,,,"書寫特徵"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183653","gloss","note sur une main",,,,,"note sur une main"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183654","gloss","notas sobre la mano",,,,,"notas sobre la mano"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183655","gloss","nota sulla mano",,,,,"nota sulla mano"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183656","gloss","creation",,,,,"creation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183657","gloss","création",,,,,"création"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183658","gloss","Entstehung",,,,,"Entstehung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183659","gloss","language usage",,,,,"language usage"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183660","gloss","langue utilisée",,,,,"langue utilisée"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183661","gloss","언어 사용",,,,,"언어 사용"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183662","gloss","語言使用",,,,,"語言使用"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183663","gloss","Sprachgebrauch",,,,,"Sprachgebrauch"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183664","gloss","lengua empleada",,,,,"lengua empleada"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183665","gloss","lingua utilizzata",,,,,"lingua utilizzata"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183666","gloss","language",,,,,"language"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183667","gloss","langue",,,,,"langue"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183668","gloss","Sprache",,,,,"Sprache"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183669","gloss","text classification",,,,,"text classification"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183670","gloss","classification du texte",,,,,"classification du texte"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183671","gloss","텍스트 분류",,,,,"텍스트 분류"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183672","gloss","文件分類",,,,,"文件分類"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183673","gloss","Textklassifikation",,,,,"Textklassifikation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183674","gloss","clasificación de texto",,,,,"clasificación de texto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183675","gloss","classificazione del testo",,,,,"classificazione del testo"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183676","gloss","keywords",,,,,"keywords"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183677","gloss","mot clé",,,,,"mot clé"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183678","gloss","Schlagwörter",,,,,"Schlagwörter"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183679","gloss","classification code",,,,,"classification code"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183680","gloss","code de classification",,,,,"code de classification"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183681","gloss","분류 부호",,,,,"분류 부호"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183682","gloss","código de clasificación",,,,,"código de clasificación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183683","gloss","Klassifikationscode",,,,,"Klassifikationscode"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183684","gloss","codice di clasificazione",,,,,"codice di clasificazione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183685","gloss","分類コード",,,,,"分類コード"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183686","gloss","category reference",,,,,"category reference"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183687","gloss","référence à la catégorie",,,,,"référence à la catégorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183688","gloss","범주 참조",,,,,"범주 참조"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183689","gloss","類目參照",,,,,"類目參照"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183690","gloss","Verweis auf eine Kategorie",,,,,"Verweis auf eine Kategorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183691","gloss","referencia de categoría",,,,,"referencia de categoría"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183692","gloss","riferimento alla categoria",,,,,"riferimento alla categoria"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183693","gloss","分類の参照",,,,,"分類の参照"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183694","gloss","calendar description",,,,,"calendar description"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183695","gloss","descripción de las calendarios",,,,,"descripción de las calendarios"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183696","gloss","description des calendriers",,,,,"description des calendriers"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183697","gloss","descrizione delle calendari",,,,,"descrizione delle calendari"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183698","gloss","暦の記述",,,,,"暦の記述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183699","gloss","calendar",,,,,"calendar"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183700","gloss","calendrier",,,,,"calendrier"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183701","gloss","calendario",,,,,"calendario"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183702","gloss","暦",,,,,"暦"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183703","gloss","correspondence description",,,,,"correspondence description"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183704","gloss","descrizione di corrispondenza epistolare",,,,,"descrizione di corrispondenza epistolare"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183705","gloss","書簡の記述",,,,,"書簡の記述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183706","gloss","correspondence action",,,,,"correspondence action"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183707","gloss","書簡に関する所作",,,,,"書簡に関する所作"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183708","gloss","correspondence context",,,,,"correspondence context"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183709","gloss","Korrespondenzstelle",,,,,"Korrespondenzstelle"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183710","gloss","書簡の文脈",,,,,"書簡の文脈"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183711","gloss","non-TEI metadata",,,,,"non-TEI metadata"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183712","gloss","revision description",,,,,"revision description"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183713","gloss","descriptif des révisions",,,,,"descriptif des révisions"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183714","gloss","수정 기술",,,,,"수정 기술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183715","gloss","修訂描述",,,,,"修訂描述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183716","gloss","Beschreibung der Dateihistorie",,,,,"Beschreibung der Dateihistorie"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183717","gloss","descripción de la revisión",,,,,"descripción de la revisión"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183718","gloss","descirzione della revisione",,,,,"descirzione della revisione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183719","gloss","change",,,,,"change"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183720","gloss","Änderung",,,,,"Änderung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183721","gloss","変更",,,,,"変更"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183722","gloss","paragraph",,,,,"paragraph"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183723","gloss","문단",,,,,"문단"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183724","gloss","段落",,,,,"段落"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183725","gloss","paragraphe",,,,,"paragraphe"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183726","gloss","párrafo",,,,,"párrafo"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183727","gloss","paragrafo",,,,,"paragrafo"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183728","gloss","Absatz",,,,,"Absatz"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183729","gloss","foreign",,,,,"foreign"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183730","gloss","외국어",,,,,"외국어"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183731","gloss","外文",,,,,"外文"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183732","gloss","étranger",,,,,"étranger"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183733","gloss","extranjero",,,,,"extranjero"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183734","gloss","straniero",,,,,"straniero"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183735","gloss","fremd",,,,,"fremd"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183736","gloss","emphasized",,,,,"emphasized"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183737","gloss","강조",,,,,"강조"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183738","gloss","強調",,,,,"強調"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183739","gloss","mis en valeur",,,,,"mis en valeur"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183740","gloss","enfatizado",,,,,"enfatizado"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183741","gloss","enfatizzato",,,,,"enfatizzato"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183742","gloss","highlighted",,,,,"highlighted"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183743","gloss","강조체",,,,,"강조체"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183744","gloss","顯目標示",,,,,"顯目標示"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183745","gloss","mis en évidence",,,,,"mis en évidence"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183746","gloss","subrayado",,,,,"subrayado"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183747","gloss","evidenziato",,,,,"evidenziato"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183748","gloss","hervorgehoben",,,,,"hervorgehoben"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183749","gloss","speech or thought",,,,,"speech or thought"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183750","gloss","대화 또는 사고",,,,,"대화 또는 사고"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183751","gloss","parlamento, discurso o pensamiento",,,,,"parlamento, discurso o pensamiento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183752","gloss","Parole ou pensée.",,,,,"Parole ou pensée."
"4:13c24cab-0708-4375-8014-8513a8fd1335:183753","gloss","parlato o pensiero",,,,,"parlato o pensiero"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183754","gloss","인용",,,,,"인용"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183755","gloss","引文",,,,,"引文"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183756","gloss","cita",,,,,"cita"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183757","gloss","citazione",,,,,"citazione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183758","gloss","quoted",,,,,"quoted"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183759","gloss","인용 부호로 주변 텍스트와 구분됨.",,,,,"인용 부호로 주변 텍스트와 구분됨."
"4:13c24cab-0708-4375-8014-8513a8fd1335:183760","gloss","引用的言詞、思想、或文字",,,,,"引用的言詞、思想、或文字"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183761","gloss","séparé du texte environnant par des guillemets",,,,,"séparé du texte environnant par des guillemets"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183762","gloss","discurso citado, pensado o escrito",,,,,"discurso citado, pensado o escrito"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183763","gloss","citazione di discorso, pensiero o testo scritto",,,,,"citazione di discorso, pensiero o testo scritto"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183764","gloss","in Anführungszeichen",,,,,"in Anführungszeichen"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183765","gloss","cited quotation",,,,,"cited quotation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183766","gloss","참조 인용",,,,,"참조 인용"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183767","gloss","Zitat mit Referenz",,,,,"Zitat mit Referenz"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183768","gloss","引用内容",,,,,"引用内容"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183769","gloss","mentionné",,,,,"mentionné"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183770","gloss","指涉",,,,,"指涉"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183771","gloss","so called",,,,,"so called"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183772","gloss","description",,,,,"description"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183773","gloss","기술",,,,,"기술"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183774","gloss","描述",,,,,"描述"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183775","gloss","説明",,,,,"説明"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183776","gloss","descripción",,,,,"descripción"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183777","gloss","descrizione",,,,,"descrizione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183778","gloss","gloss",,,,,"gloss"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183779","gloss","glose",,,,,"glose"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183780","gloss","term",,,,,"term"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183781","gloss","terme",,,,,"terme"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183782","gloss","Fachbegriff",,,,,"Fachbegriff"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183783","gloss","ruby container",,,,,"ruby container"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183784","gloss","ルビのためのコンテナ要素。",,,,,"ルビのためのコンテナ要素。"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183785","gloss","ruby base",,,,,"ruby base"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183786","gloss","ルビの対象となるテキスト。",,,,,"ルビの対象となるテキスト。"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183787","gloss","ruby text",,,,,"ruby text"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183788","gloss","ルビのテキスト。",,,,,"ルビのテキスト。"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183789","gloss","du latin,",,,,,"du latin,"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183790","gloss","原文照錄",,,,,"原文照錄"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183791","gloss","Lateinisch für 'auf diese Weise', 'so'",,,,,"Lateinisch für 'auf diese Weise', 'so'"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183792","gloss","correction",,,,,"correction"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183793","gloss","정정",,,,,"정정"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183794","gloss","更正",,,,,"更正"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183795","gloss","corrección",,,,,"corrección"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183796","gloss","correzione",,,,,"correzione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183797","gloss","Korrektur",,,,,"Korrektur"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183798","gloss","修正",,,,,"修正"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183799","gloss","choice",,,,,"choice"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183800","gloss","choix",,,,,"choix"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183801","gloss","Alternative",,,,,"Alternative"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183802","gloss","regularization",,,,,"regularization"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183803","gloss","정규화",,,,,"정규화"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183804","gloss","一般化",,,,,"一般化"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183805","gloss","規則化",,,,,"規則化"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183806","gloss","régularisation",,,,,"régularisation"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183807","gloss","regularización",,,,,"regularización"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183808","gloss","regolarizzazione",,,,,"regolarizzazione"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183809","gloss","Normalisierung",,,,,"Normalisierung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183810","gloss","original form",,,,,"original form"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183811","gloss","원형식",,,,,"원형식"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183812","gloss","原文格式",,,,,"原文格式"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183813","gloss","forme originale",,,,,"forme originale"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183814","gloss","forma original",,,,,"forma original"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183815","gloss","forma orininaria",,,,,"forma orininaria"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183816","gloss","originale Form",,,,,"originale Form"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183817","gloss","gap",,,,,"gap"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183818","gloss","omission",,,,,"omission"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183819","gloss","Auslassung",,,,,"Auslassung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183820","gloss","deliberately marked omission",,,,,"deliberately marked omission"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183821","gloss","addition",,,,,"addition"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183822","gloss","삽입, 첨가",,,,,"삽입, 첨가"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183823","gloss","插入",,,,,"插入"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183824","gloss","ajout",,,,,"ajout"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183825","gloss","adición",,,,,"adición"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183826","gloss","aggiunta",,,,,"aggiunta"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183827","gloss","Hinzufügung",,,,,"Hinzufügung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183828","gloss","書き入れ",,,,,"書き入れ"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183829","gloss","deletion",,,,,"deletion"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183830","gloss","삭제",,,,,"삭제"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183831","gloss","刪除",,,,,"刪除"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183832","gloss","suppression",,,,,"suppression"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183833","gloss","cancelación",,,,,"cancelación"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183834","gloss","cancellatura",,,,,"cancellatura"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183835","gloss","Streichung",,,,,"Streichung"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183836","gloss","削除",,,,,"削除"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183837","gloss","unclear",,,,,"unclear"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183838","gloss","poco claro",,,,,"poco claro"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183839","gloss","incertain",,,,,"incertain"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183840","gloss","unklar",,,,,"unklar"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183841","gloss","name, proper noun",,,,,"name, proper noun"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183842","gloss","이름, 고유명사",,,,,"이름, 고유명사"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183843","gloss","名稱，特定名稱",,,,,"名稱，特定名稱"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183844","gloss","nom, nom propre",,,,,"nom, nom propre"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183845","gloss","nombre, nombre propio",,,,,"nombre, nombre propio"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183846","gloss","nome, nome proprio",,,,,"nome, nome proprio"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183847","gloss","Name, Eigenname",,,,,"Name, Eigenname"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183848","gloss","referencing string",,,,,"referencing string"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183849","gloss","chaîne de référence",,,,,"chaîne de référence"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183850","gloss","serie referencial",,,,,"serie referencial"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183851","gloss","參照字串",,,,,"參照字串"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183852","gloss","stringa di riferimento",,,,,"stringa di riferimento"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183853","gloss","参照文字列",,,,,"参照文字列"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183854","gloss","verweisende Zeichenkette",,,,,"verweisende Zeichenkette"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183855","gloss","electronic mail address",,,,,"electronic mail address"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183856","gloss","전자우편 주소",,,,,"전자우편 주소"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183857","gloss","dirección de correo electrónico",,,,,"dirección de correo electrónico"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183858","gloss","adresse de courrier électronique",,,,,"adresse de courrier électronique"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183859","gloss","indirizzo di posta elettronica",,,,,"indirizzo di posta elettronica"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183860","gloss","address",,,,,"address"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183861","gloss","Adresse",,,,,"Adresse"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183862","gloss","address line",,,,,"address line"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183863","gloss","주소 행",,,,,"주소 행"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183864","gloss","dirección",,,,,"dirección"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183865","gloss","ligne d'adresse",,,,,"ligne d'adresse"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183866","gloss","riga dell'indirizzo",,,,,"riga dell'indirizzo"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183867","gloss","postal code",,,,,"postal code"
"4:13c24cab-0708-4375-8014-8513a8fd1335:183868","gloss","우편 번호",,,,,"우편 번호"
